Rating,Reviews,Size,Installs,Price,Title_Length,Is_Pro_App,Days_Since_Update,Reviews_Log,Installs_Log,Category_Encoded,Interaction_Rate,Primary_Genre_Encoded,Genres,Category,Type,Content Rating,Last Updated,Primary_Genre
4.4,2280,24000000.0,500000,0.0,18,0,86,7.732369222284388,13.122365377402328,4.260553426887296,0.00455999088001824,4.260553426887296,Beauty,BEAUTY,Free,Everyone,2018-05-14,Beauty
4.191757420456972,654,7400000.0,100000,0.0,28,0,22,6.484635235635252,11.51293546492023,4.260553426887296,0.006539934600653993,4.260553426887296,Beauty,BEAUTY,Free,Teen,2018-07-17,Beauty
4.6,184,21000000.0,10000,0.0,24,0,37,5.220355825078324,9.210440366976517,4.260553426887296,0.0183981601839816,4.260553426887296,Beauty,BEAUTY,Free,Everyone,2018-07-02,Beauty
3.8,9,3400000.0,5000,0.0,13,0,62,2.302585092994046,8.517393171418904,4.260553426887296,0.001799640071985603,4.260553426887296,Beauty,BEAUTY,Free,Everyone,2018-06-07,Beauty
4.191757420456972,77,2900000.0,10000,0.0,35,0,365,4.356708826689592,9.210440366976517,4.260553426887296,0.007699230076992301,4.260553426887296,Beauty,BEAUTY,Free,Mature 17+,2017-08-08,Beauty
4.191757420456972,35,3100000.0,10000,0.0,34,0,240,3.58351893845611,9.210440366976517,4.260553426887296,0.0034996500349965005,4.260553426887296,Beauty,BEAUTY,Free,Everyone 10+,2017-12-11,Beauty
4.0,364,6400000.0,100000,0.0,14,0,76,5.8998973535824915,11.51293546492023,4.260553426887296,0.0036399636003639963,4.260553426887296,Beauty,BEAUTY,Free,Everyone,2018-05-24,Beauty
4.3,18,3200000.0,5000,0.0,26,0,68,2.9444389791664403,8.517393171418904,4.260553426887296,0.003599280143971206,4.260553426887296,Beauty,BEAUTY,Free,Everyone,2018-06-01,Beauty
4.5,473,8199999.999999999,100000,0.0,30,0,525,6.161207321695077,11.51293546492023,4.260553426887296,0.0047299527004729955,4.260553426887296,Beauty,BEAUTY,Free,Mature 17+,2017-03-01,Beauty
4.191757420456972,30,9900000.0,10000,0.0,29,0,196,3.4339872044851463,9.210440366976517,4.260553426887296,0.0029997000299970002,4.260553426887296,Beauty,BEAUTY,Free,Mature 17+,2018-01-24,Beauty
4.1,66,2900000.0,10000,0.0,33,0,125,4.204692619390966,9.210440366976517,4.260553426887296,0.0065993400659934,4.260553426887296,Beauty,BEAUTY,Free,Everyone,2018-04-05,Beauty
3.7,3871,23000000.0,1000000,0.0,14,0,9,8.261526448396468,13.815511557963774,4.260553426887296,0.003870996129003871,4.260553426887296,Beauty,BEAUTY,Free,Everyone,2018-07-30,Beauty
4.7,257,4600000.0,50000,0.0,26,0,366,5.552959584921617,10.819798284210286,4.260553426887296,0.005139897202055959,4.260553426887296,Beauty,BEAUTY,Free,Everyone,2017-08-07,Beauty
4.2,62,3100000.0,10000,0.0,21,0,72,4.143134726391533,9.210440366976517,4.260553426887296,0.006199380061993801,4.260553426887296,Beauty,BEAUTY,Free,Everyone,2018-05-28,Beauty
4.6,2914724,7400000.0,100000000,0.0,20,0,7,14.885286033693827,18.420680753952364,4.310662957940344,0.029147239708527603,4.309208977370413,Books & Reference,BOOKS_AND_REFERENCE,Free,Teen,2018-08-01,Books & Reference
4.5,1857,4900000.0,50000,0.0,32,0,5,7.527255919373784,10.819798284210286,4.310662957940344,0.037139257214855705,4.309208977370413,Books & Reference,BOOKS_AND_REFERENCE,Free,Everyone,2018-08-03,Books & Reference
4.6,4478,9500000.0,100000,0.0,34,0,373,8.4071550862073,11.51293546492023,4.310662957940344,0.044779552204477956,4.309208977370413,Books & Reference,BOOKS_AND_REFERENCE,Free,Everyone 10+,2017-07-31,Books & Reference
4.4,577550,7400000.0,10000000,0.0,9,0,6,13.26655202916715,16.118095750958314,4.310662957940344,0.057754994224500575,4.309208977370413,Books & Reference,BOOKS_AND_REFERENCE,Free,Everyone,2018-08-02,Books & Reference
4.2,814080,7400000.0,100000000,0.0,13,0,12,13.609815148633533,18.420680753952364,4.310662957940344,0.008140799918592,4.309208977370413,Books & Reference,BOOKS_AND_REFERENCE,Free,Teen,2018-07-27,Books & Reference
4.5,246315,7400000.0,10000000,0.0,11,0,1118,12.414370543427879,16.118095750958314,4.310662957940344,0.024631497536850247,4.309208977370413,Books & Reference,BOOKS_AND_REFERENCE,Free,Everyone,2015-07-17,Books & Reference
4.5,454060,7400000.0,10000000,0.0,28,0,82,13.025986829231304,16.118095750958314,4.310662957940344,0.04540599545940045,4.309208977370413,Books & Reference,BOOKS_AND_REFERENCE,Free,Everyone,2018-05-18,Books & Reference
4.5,155446,7400000.0,10000000,0.0,29,0,105,11.95406011649077,16.118095750958314,4.310662957940344,0.015544598445540155,4.309208977370413,Books & Reference,BOOKS_AND_REFERENCE,Free,Teen,2018-04-25,Books & Reference
4.5,418,4200000.0,100000,0.0,22,0,134,6.037870919922137,11.51293546492023,4.310662957940344,0.004179958200417996,4.309208977370413,Books & Reference,BOOKS_AND_REFERENCE,Free,Everyone,2018-03-27,Books & Reference
4.4,22486,5400000.0,1000000,0.0,10,0,63,10.020692643436833,13.815511557963774,4.310662957940344,0.022485977514022485,4.309208977370413,Books & Reference,BOOKS_AND_REFERENCE,Free,Teen,2018-06-06,Books & Reference
4.5,203130,7400000.0,10000000,0.0,30,0,41,12.221606370091425,16.118095750958314,4.310662957940344,0.020312997968700203,4.309208977370413,Books & Reference,BOOKS_AND_REFERENCE,Free,Everyone,2018-06-28,Books & Reference
4.6,1435,2800000.0,500000,0.0,33,0,199,7.269616749608169,13.122365377402328,4.310662957940344,0.00286999426001148,4.309208977370413,Books & Reference,BOOKS_AND_REFERENCE,Free,Everyone,2018-01-21,Books & Reference
4.8,116507,5000000.0,1000000,0.0,42,0,7,11.665715219158145,13.815511557963774,4.310662957940344,0.11650688349311651,4.309208977370413,Books & Reference,BOOKS_AND_REFERENCE,Free,Teen,2018-08-01,Books & Reference
3.9,1433233,7400000.0,1000000000,0.0,17,0,5,14.175443987268583,20.72326583794641,4.310662957940344,0.001433232998566767,4.309208977370413,Books & Reference,BOOKS_AND_REFERENCE,Free,Teen,2018-08-03,Books & Reference
4.6,90468,5900000.0,5000000,0.0,30,0,73,11.412762529570834,15.424948670398354,4.310662957940344,0.018093596381280722,4.309208977370413,Books & Reference,BOOKS_AND_REFERENCE,Free,Everyone,2018-05-27,Books & Reference
4.2,860,13000000.0,100000,0.0,26,0,22,6.7580945044277305,11.51293546492023,4.310662957940344,0.008599914000859991,4.309208977370413,Books & Reference,BOOKS_AND_REFERENCE,Free,Everyone,2018-07-17,Books & Reference
4.1,363934,7100000.0,10000000,0.0,35,0,28,12.80473055924453,16.118095750958314,4.310662957940344,0.036393396360660364,4.309208977370413,Books & Reference,BOOKS_AND_REFERENCE,Free,Everyone,2018-07-11,Books & Reference
4.7,967,6700000.0,500000,0.0,38,0,4,6.875232087276577,13.122365377402328,4.310662957940344,0.001933996132007736,4.309208977370413,Books & Reference,BOOKS_AND_REFERENCE,Free,Everyone,2018-08-04,Books & Reference
4.2,87873,7400000.0,10000000,0.0,26,0,72,11.383659249247362,16.118095750958314,4.310662957940344,0.008787299121270088,4.309208977370413,Books & Reference,BOOKS_AND_REFERENCE,Free,Teen,2018-05-28,Books & Reference
4.3,17506,17000000.0,1000000,0.0,17,0,19,9.770356079932933,13.815511557963774,4.310662957940344,0.017505982494017507,4.309208977370413,Books & Reference,BOOKS_AND_REFERENCE,Free,Everyone,2018-07-20,Books & Reference
3.3,1862,19000000.0,1000000,0.0,14,0,103,7.529943370601589,13.815511557963774,4.310662957940344,0.001861998138001862,4.309208977370413,Books & Reference,BOOKS_AND_REFERENCE,Free,Everyone,2018-04-27,Books & Reference
4.6,2084,6700000.0,500000,0.0,38,1,83,7.642524134232902,13.122365377402328,4.310662957940344,0.004167991664016672,4.309208977370413,Books & Reference,BOOKS_AND_REFERENCE,Free,Everyone,2018-05-17,Books & Reference
4.8,47303,21000000.0,1000000,0.0,27,0,67,10.764350137500665,13.815511557963774,4.310662957940344,0.047302952697047304,4.309208977370413,Books & Reference,BOOKS_AND_REFERENCE,Free,Everyone,2018-06-02,Books & Reference
4.7,19080,7400000.0,500000,0.0,25,0,105,9.856448354530341,13.122365377402328,4.310662957940344,0.03815992368015264,4.309208977370413,Books & Reference,BOOKS_AND_REFERENCE,Free,Everyone,2018-04-25,Books & Reference
4.191757420456972,161,2700000.0,10000,0.0,26,0,26,5.087596335232384,9.210440366976517,4.310662957940344,0.0160983901609839,4.309208977370413,Books & Reference,BOOKS_AND_REFERENCE,Free,Everyone,2018-07-13,Books & Reference
4.1,85842,37000000.0,5000000,0.0,12,0,44,11.360275325435733,15.424948670398354,4.310662957940344,0.017168396566320687,4.309208977370413,Books & Reference,BOOKS_AND_REFERENCE,Free,Everyone,2018-06-25,Books & Reference
4.6,7831,15000000.0,100000,0.0,16,0,35,8.965973184210347,11.51293546492023,4.310662957940344,0.07830921690783092,4.309208977370413,Books & Reference,BOOKS_AND_REFERENCE,Free,Teen,2018-07-04,Books & Reference
4.1,91615,23000000.0,5000000,0.0,17,0,40,11.425361207897842,15.424948670398354,4.310662957940344,0.018322996335400733,4.309208977370413,Books & Reference,BOOKS_AND_REFERENCE,Free,Mature 17+,2018-06-29,Books & Reference
4.6,4620,19000000.0,500000,0.0,26,0,258,8.438366410870266,13.122365377402328,4.310662957940344,0.00923998152003696,4.309208977370413,Books & Reference,BOOKS_AND_REFERENCE,Free,Everyone,2017-11-23,Books & Reference
4.7,21336,23000000.0,1000000,0.0,31,0,49,9.968197933904884,13.815511557963774,4.310662957940344,0.021335978664021336,4.309208977370413,Books & Reference,BOOKS_AND_REFERENCE,Free,Everyone,2018-06-20,Books & Reference
4.5,26875,73000000.0,500000,0.0,26,0,7,10.198988974040041,13.122365377402328,4.310662957940344,0.053749892500215,4.309208977370413,Books & Reference,BOOKS_AND_REFERENCE,Free,Everyone,2018-08-01,Books & Reference
3.9,1778,4900000.0,500000,0.0,7,0,1392,7.483806687665835,13.122365377402328,4.310662957940344,0.003555992888014224,4.309208977370413,Books & Reference,BOOKS_AND_REFERENCE,Free,Mature 17+,2014-10-16,Books & Reference
4.4,2709,6800000.0,1000000,0.0,18,0,28,7.904703913873747,13.815511557963774,4.310662957940344,0.002708997291002709,4.309208977370413,Books & Reference,BOOKS_AND_REFERENCE,Free,Everyone,2018-07-11,Books & Reference
4.3,64513,7400000.0,5000000,0.0,8,0,8,11.074637533494561,15.424948670398354,4.310662957940344,0.012902597419480516,4.309208977370413,Books & Reference,BOOKS_AND_REFERENCE,Free,Everyone,2018-07-31,Books & Reference
4.2,8342,7400000.0,10000000,0.0,8,0,345,9.029178142902074,16.118095750958314,4.310662957940344,0.0008341999165800084,4.309208977370413,Books & Reference,BOOKS_AND_REFERENCE,Free,Everyone,2017-08-28,Books & Reference
4.5,527,2900000.0,100000,0.0,32,0,130,6.269096283706261,11.51293546492023,4.310662957940344,0.0052699473005269944,4.309208977370413,Books & Reference,BOOKS_AND_REFERENCE,Free,Everyone,2018-03-31,Books & Reference
4.4,1322,3500000.0,100000,0.0,33,0,72,7.187657164114956,11.51293546492023,4.310662957940344,0.013219867801321986,4.309208977370413,Books & Reference,BOOKS_AND_REFERENCE,Free,Everyone,2018-05-28,Books & Reference
3.4,1680,4000000.0,100000,0.0,16,0,718,7.427144133408616,11.51293546492023,4.310662957940344,0.016799832001679983,4.309208977370413,Books & Reference,BOOKS_AND_REFERENCE,Free,Everyone,2016-08-20,Books & Reference
4.9,2739,21000000.0,50000,0.0,40,0,22,7.9157131993821155,10.819798284210286,4.310662957940344,0.054778904421911565,4.309208977370413,Books & Reference,BOOKS_AND_REFERENCE,Free,Everyone,2018-07-17,Books & Reference
4.6,1065,2300000.0,500000,0.0,52,0,53,6.97166860472579,13.122365377402328,4.310662957940344,0.00212999574000852,4.309208977370413,Books & Reference,BOOKS_AND_REFERENCE,Free,Everyone,2018-06-16,Books & Reference
4.4,233757,7400000.0,10000000,0.0,12,0,99,12.362041671164215,16.118095750958314,4.310662957940344,0.023375697662430233,4.309208977370413,Books & Reference,BOOKS_AND_REFERENCE,Free,Everyone,2018-05-01,Books & Reference
4.191757420456972,2,7200000.0,50000,0.0,35,0,54,1.0986122886681098,10.819798284210286,4.310662957940344,3.999920001599968e-05,4.309208977370413,Books & Reference,BOOKS_AND_REFERENCE,Free,Everyone,2018-06-15,Books & Reference
4.4,8788,10000000.0,1000000,0.0,26,0,11,9.081256218564645,13.815511557963774,4.310662957940344,0.008787991212008787,4.309208977370413,Books & Reference,BOOKS_AND_REFERENCE,Free,Everyone,2018-07-28,Books & Reference
4.4,51269,6100000.0,1000000,0.0,25,1,20,10.844861064777746,13.815511557963774,4.310662957940344,0.05126894873105127,4.309208977370413,Books & Reference,BOOKS_AND_REFERENCE,Free,Everyone,2018-07-19,Books & Reference
4.4,30105,2100000.0,1000000,0.0,28,0,10,10.312479766420449,13.815511557963774,4.310662957940344,0.030104969895030104,4.309208977370413,Books & Reference,BOOKS_AND_REFERENCE,Free,Everyone,2018-07-29,Books & Reference
3.5,156,42000000.0,500000,0.0,13,0,174,5.056245805348308,13.122365377402328,4.310662957940344,0.000311999376001248,4.309208977370413,Books & Reference,BOOKS_AND_REFERENCE,Free,Everyone,2018-02-15,Books & Reference
4.191757420456972,114,7300000.0,100000,0.0,30,0,1097,4.74493212836325,11.51293546492023,4.310662957940344,0.0011399886001139988,4.309208977370413,Books & Reference,BOOKS_AND_REFERENCE,Free,Everyone,2015-08-07,Books & Reference
4.4,341157,30000000.0,10000000,0.0,28,0,141,12.740100992063887,16.118095750958314,4.310662957940344,0.03411569658843034,4.309208977370413,Books & Reference,BOOKS_AND_REFERENCE,Free,Everyone 10+,2018-03-20,Books & Reference
4.1,16129,9050000.0,10000000,0.0,28,0,9,9.688436171119255,16.118095750958314,4.14544764132988,0.001612899838710016,4.14544764132988,Business,BUSINESS,Free,Everyone,2018-07-30,Business
4.3,674730,9050000.0,50000000,0.0,17,0,79,13.42206937190654,17.72753358339242,4.14544764132988,0.013494599730108005,4.14544764132988,Business,BUSINESS,Free,Everyone,2018-05-21,Business
4.4,1254730,9050000.0,10000000,0.0,11,0,5,14.042431764943874,16.118095750958314,4.14544764132988,0.12547298745270125,4.14544764132988,Business,BUSINESS,Free,Everyone,2018-08-03,Business
4.3,85185,29000000.0,5000000,0.0,20,0,22,11.352592380066694,15.424948670398354,4.14544764132988,0.017036996592600682,4.14544764132988,Business,BUSINESS,Free,Everyone,2018-07-17,Business
4.3,32584,9050000.0,1000000,0.0,22,0,96,10.39160733876648,13.815511557963774,4.14544764132988,0.03258396741603258,4.14544764132988,Business,BUSINESS,Free,Everyone,2018-05-04,Business
4.1,217730,9050000.0,50000000,0.0,29,0,128,12.291015634880166,17.72753358339242,4.14544764132988,0.004354599912908002,4.14544764132988,Business,BUSINESS,Free,Everyone,2018-04-02,Business
4.4,70991,9050000.0,5000000,0.0,18,0,15,11.170322473618691,15.424948670398354,4.14544764132988,0.014198197160360568,4.14544764132988,Business,BUSINESS,Free,Everyone,2018-07-24,Business
4.3,1002861,35000000.0,100000000,0.0,38,0,6,13.818368470239795,18.420680753952364,4.14544764132988,0.010028609899713901,4.14544764132988,Business,BUSINESS,Free,Everyone,2018-08-02,Business
3.9,16589,9100000.0,1000000,0.0,12,0,55,9.71655538318449,13.815511557963774,4.14544764132988,0.01658898341101659,4.14544764132988,Business,BUSINESS,Free,Everyone,2018-06-14,Business
4.8,148945,25000000.0,1000000,0.0,26,0,20,11.911339103131624,13.815511557963774,4.14544764132988,0.14894485105514896,4.14544764132988,Business,BUSINESS,Free,Everyone,2018-07-19,Business
4.5,4458,3900000.0,500000,0.0,49,0,31,8.402679804627477,13.122365377402328,4.14544764132988,0.008915982168035665,4.14544764132988,Business,BUSINESS,Free,Everyone,2018-07-08,Business
4.4,62272,18000000.0,10000000,0.0,13,0,43,11.039283223998446,16.118095750958314,4.14544764132988,0.006227199377280062,4.14544764132988,Business,BUSINESS,Free,Everyone,2018-06-26,Business
4.0,8941,12000000.0,5000000,0.0,41,0,8,9.098514556793926,15.424948670398354,4.14544764132988,0.0017881996423600715,4.14544764132988,Business,BUSINESS,Free,Everyone,2018-07-31,Business
4.3,46353,21000000.0,1000000,0.0,12,1,847,10.744062867162505,13.815511557963774,4.14544764132988,0.046352953647046356,4.14544764132988,Business,BUSINESS,Free,Everyone,2016-04-13,Business
4.0,1279184,9050000.0,50000000,0.0,22,0,6,14.06173371435433,17.72753358339242,4.14544764132988,0.02558367948832641,4.14544764132988,Business,BUSINESS,Free,Everyone,2018-08-02,Business
4.2,88073,9050000.0,10000000,0.0,29,1,30,11.385932649185289,16.118095750958314,4.14544764132988,0.008807299119270088,4.14544764132988,Business,BUSINESS,Free,Everyone,2018-07-09,Business
4.5,67000,9050000.0,1000000,0.0,28,0,22,11.112462823634855,13.815511557963774,4.14544764132988,0.066999933000067,4.14544764132988,Business,BUSINESS,Free,Everyone,2018-07-17,Business
4.2,159872,9050000.0,10000000,0.0,3,0,8,11.982135029029635,16.118095750958314,4.14544764132988,0.01598719840128016,4.14544764132988,Business,BUSINESS,Free,Everyone,2018-07-31,Business
4.2,30847,55000000.0,5000000,0.0,21,0,181,10.336827197410273,15.424948670398354,4.14544764132988,0.006169398766120247,4.14544764132988,Business,BUSINESS,Free,Everyone,2018-02-08,Business
4.6,188841,3200000.0,5000000,0.0,12,0,48,12.148665965580626,15.424948670398354,4.14544764132988,0.03776819244636151,4.14544764132988,Business,BUSINESS,Free,Everyone,2018-06-21,Business
4.1,11622,9050000.0,5000000,0.0,30,0,13,9.360741172643708,15.424948670398354,4.14544764132988,0.0023243995351200928,4.14544764132988,Business,BUSINESS,Free,Everyone,2018-07-26,Business
4.6,95912,9050000.0,5000000,0.0,26,0,9,11.471196809557176,15.424948670398354,4.14544764132988,0.019182396163520767,4.14544764132988,Business,BUSINESS,Free,Everyone,2018-07-30,Business
3.1,4034,23000.0,100000,0.0,15,0,1062,8.302761580704049,11.51293546492023,4.14544764132988,0.04033959660403396,4.14544764132988,Business,BUSINESS,Free,Everyone,2015-09-11,Business
3.9,45964,16000000.0,1000000,0.0,11,0,21,10.735635516297855,13.815511557963774,4.14544764132988,0.045963954036045966,4.14544764132988,Business,BUSINESS,Free,Everyone,2018-07-18,Business
4.3,14955,9050000.0,1000000,0.0,15,0,9,9.612867836097005,13.815511557963774,4.14544764132988,0.014954985045014956,4.14544764132988,Business,BUSINESS,Free,Everyone,2018-07-30,Business
4.1,6903,14000000.0,1000000,0.0,38,0,29,8.839856232763264,13.815511557963774,4.14544764132988,0.006902993097006903,4.14544764132988,Business,BUSINESS,Free,Everyone,2018-07-10,Business
4.4,31614,37000000.0,10000000,0.0,19,0,19,10.361386970492713,16.118095750958314,4.14544764132988,0.0031613996838600316,4.14544764132988,Business,BUSINESS,Free,Everyone,2018-07-20,Business
4.1,23055,9050000.0,5000000,0.0,27,0,61,10.045681318239303,15.424948670398354,4.14544764132988,0.004610999077800185,4.14544764132988,Business,BUSINESS,Free,Everyone,2018-06-08,Business
4.1,19023,9050000.0,1000000,0.0,20,0,7,9.853456618930563,13.815511557963774,4.14544764132988,0.019022980977019023,4.14544764132988,Business,BUSINESS,Free,Everyone,2018-08-01,Business
4.5,207372,11000000.0,5000000,0.0,45,1,6,12.242274383082163,15.424948670398354,4.14544764132988,0.04147439170512166,4.14544764132988,Business,BUSINESS,Free,Everyone,2018-08-02,Business
4.4,1225,25000000.0,100000,0.0,28,0,7,7.111512116496157,11.51293546492023,4.14544764132988,0.012249877501224988,4.14544764132988,Business,BUSINESS,Free,Everyone,2018-08-01,Business
4.4,380837,7300000.0,10000000,0.0,23,0,35,12.850129366836631,16.118095750958314,4.14544764132988,0.03808369619163038,4.14544764132988,Business,BUSINESS,Free,Everyone,2018-07-04,Business
4.3,10600,6500000.0,1000000,0.0,23,0,7,9.268703615273097,13.815511557963774,4.14544764132988,0.0105999894000106,4.14544764132988,Business,BUSINESS,Free,Everyone,2018-08-01,Business
4.4,74359,25000000.0,1000000,0.0,129,0,12,11.21667344183538,13.815511557963774,4.14544764132988,0.07435892564107435,4.14544764132988,Business,BUSINESS,Free,Everyone,2018-07-27,Business
4.6,822,3100000.0,100000,0.0,13,0,61,6.71295620067707,11.51293546492023,4.14544764132988,0.008219917800821992,4.14544764132988,Business,BUSINESS,Free,Everyone,2018-06-08,Business
4.2,80805,9050000.0,5000000,0.0,28,0,163,11.299806499177983,15.424948670398354,4.14544764132988,0.016160996767800646,4.14544764132988,Business,BUSINESS,Free,Everyone,2018-02-26,Business
4.4,2287,1500000.0,1000000,0.0,4,0,135,7.7354333524996886,13.815511557963774,4.14544764132988,0.002286997713002287,4.14544764132988,Business,BUSINESS,Free,Everyone,2018-03-26,Business
4.7,4162,7500000.0,100000,0.0,30,0,15,8.333991247194975,11.51293546492023,4.14544764132988,0.04161958380416196,4.14544764132988,Business,BUSINESS,Free,Everyone,2018-07-24,Business
3.8,14760,8600000.0,50000000,0.0,13,0,189,9.599743846536997,17.72753358339242,4.14544764132988,0.00029519999409600013,4.14544764132988,Business,BUSINESS,Free,Everyone,2018-01-31,Business
